SearchID,Speaker,LeftContext,Codes,RightContext,City
310,snabn1,e0411 a la personne,412, de1122 maniare0412 compensatoire0412 mais pas un,Senegal Dakar
311,snabn1,SNABN1G: qu'on donne,411, a la personne0412 de1122 maniare0412 compensato,Senegal Dakar
312,snabn1,411s ou bien des per,412," diem0414,",Senegal Dakar
313,snabn1,elle0412 des pecule,411,"s ou bien des per0412 diem0414,",Senegal Dakar
314,snabn1,ABN1G: qu'on appelle,412," des pecule0411s ou bien des per0412 diem0414,",Senegal Dakar
315,snabn1," des, des, des somme",412,s,Senegal Dakar
316,snabn1, le1112 profit comme,412, le1122 secteur0412 prive.,Senegal Dakar
317,snabn1, profit comme0412 le,1122, secteur0412 prive.,Senegal Dakar
318,snabn1,e0412 le1122 secteur,412, prive.,Senegal Dakar
319,snabn1,a pose0412 problame,413,0,Senegal Dakar
320,snabn1, la societe civile,414,", on,",Senegal Dakar
321,snabn1,SNABN1G: on ne,1112, fait pas le1112 profit comme0412 le1122 secteur04,Senegal Dakar
322,snabn1,n ne1112 fait pas le,1112, profit comme0412 le1122 secteur0412 prive.,Senegal Dakar
323,snabn1,t e/ explique0412 de,1122," maniare0412 pertinente0411 en franaais,",Senegal Dakar
324,snabn1,iare0412 pertinente,411," en franaais,",Senegal Dakar
325,snabn1,SNABN1G: mais pour,412," la traduction, aa pose0412 problame0413.",Senegal Dakar
326,snabn1,"traduction, aa pose",412, problame0413.,Senegal Dakar
327,snabn1,per0411t e/ explique,412," de1122 maniare0412 pertinente0411 en franaais,",Senegal Dakar
328,snabn1,"1G: Parfois, l'exper",411,t e/ explique0412 de1122 maniare0412 pertinente04,Senegal Dakar
329,snabn1,s nationale0412s sur,412, le1122 terrain.,Senegal Dakar
330,snabn1,nale0412s sur0412 le,1122, terrain.,Senegal Dakar
331,snabn1,1 ou bien en d'autre,423,s langue0412s nationale0412s sur0412 le1122 terrai,Senegal Dakar
332,snabn1, d'autre0423s langue,412,s nationale0412s sur0412 le1122 terrain.,Senegal Dakar
333,snabn1,angue0412s nationale,412,s sur0412 le1122 terrain.,Senegal Dakar
334,snabn1,1 en matiare0412 de,1122," biotechnologie par0411 exemp0454le, en matiare04",Senegal Dakar
335,snabn1,ologie par0411 exemp,454,"le, en matiare0412 d'OGM0413.",Senegal Dakar
336,snabn1,"p0454le, en matiare",412, d'OGM0413.,Senegal Dakar
337,snabn1,n matiare0412 d'OGM,413,0,Senegal Dakar
338,snabn1,SNABN1G: pour,412, la traduction en wolof0411 ou bien en d'autre0423,Senegal Dakar
339,snabn1,omme0411 en matiare,412," de1122 biotechnologie par0411 exemp0454le, en mat",Senegal Dakar
340,snabn1,SNABN1G: comme,411, en matiare0412 de1122 biotechnologie par0411 exe,Senegal Dakar
341,snabn1,tion de1112 certaine,412,s resolutions,Senegal Dakar
342,snabn1,", tout particuliare",312,"ment,",Senegal Dakar
343,snabn1,"0312ment, sur0412 le",1122," terrain, on rencont0452re beaucoup de1112 ces dif",Senegal Dakar
344,snadn1,"at0454re, ce1132 se",1212,"rait un gros mot,",Senegal Dakar
345,snadn1,"n moins, les elave",1412,"s lise1412nt des, des romans",Senegal Dakar
346,snadn1,es elave1412s lise,1412,"nt des, des romans",Senegal Dakar
347,snadn1,"aujourd'hui nous, de",1132," la se1212conde0411 a la terminale0414, c'est la",Senegal Dakar
348,snadn1,dirai pas disparaat,454,"re, ce1132 se1212rait un gros mot,",Senegal Dakar
349,snadn1,'appe0312lait Madame,412, Carvalho.,Senegal Dakar
350,snadn1,SNADN1G: Elle,412," nous a beaucoup soutenus euh, elle0412 nous a aus",Senegal Dakar
351,snadn1,"p soutenus euh, elle",412," nous a aussi un peu inities a la lecture0414,",Senegal Dakar
352,snadn1,ities a la lecture,414,",",Senegal Dakar
353,snadn1,SNADN1G: ce,132," qui aujourd'hui a tendance0411 a, je1132 ne0112",Senegal Dakar
354,snadn1,jourd'hui a tendance,411," a, je1132 ne0112 di/dirai pas disparaat0454re,",Senegal Dakar
355,snadn1," tendance0411 a, je",1132," ne0112 di/dirai pas disparaat0454re, ce1132 se1",Senegal Dakar
356,snadn1,"ce0411 a, je1132 ne",112," di/dirai pas disparaat0454re, ce1132 se1212rait",Senegal Dakar
357,snadn1,"t euh vraiment, elle",412, s'appe0312lait Madame0412 Carvalho.,Senegal Dakar
358,snadn1,"ent, elle0412 s'appe",312,lait Madame0412 Carvalho.,Senegal Dakar
359,snadn1,"DN1G: elle0414, elle",414,", elle0412 nous a beaucoup aides a, a aimer cet",Senegal Dakar
360,snadn1,"0414, elle0414, elle",412," nous a beaucoup aides a, a aimer cette0412 lan",Senegal Dakar
361,snadn1,"s a, a aimer cette",412," langue0414, (parce) qu'il faut d'abord l'aimer.",Senegal Dakar
362,snadn1,SNADN1G: elle,414,", elle0414, elle0412 nous a beaucoup aides a, a",Senegal Dakar
363,snadn1,32 pense0412 qu'elle,411, a beaucoup joue,Senegal Dakar
364,snadn1,matiare0412la. Je,132, pense0412 qu'elle0411 a beaucoup joue,Senegal Dakar
365,snadn1,r cette0412 matiare,412,la. Je0132 pense0412 qu'elle0411 a beaucoup jou,Senegal Dakar
366,snadn1,ADN1G: qui nous aide,411, a aimer cette0412 matiare0412la. Je0132 pense,Senegal Dakar
367,snadn1,e0411 a aimer cette,412, matiare0412la. Je0132 pense0412 qu'elle0411 a,Senegal Dakar
368,snadn1, une0412 professeure,411, ou un professeur0412,Senegal Dakar
369,snadn1,se0411 avoir0411 une,412, professeure0411 ou un professeur0412,Senegal Dakar
370,snadn1,a la base0411 avoir,411, une0412 professeure0411 ou un professeur0412,Senegal Dakar
371,snadn1,ssite0411 a la base,411, avoir0411 une0412 professeure0411 ou un professeu,Senegal Dakar
372,snadn1,je0112 pense0412 que,1121," euh euh,",Senegal Dakar
373,snadn1,SNADN1G: faire,412, le1122 franaais euh ne/ necessite0411 a la ba,Senegal Dakar
374,snadn1,NADN1G: faire0412 le,1122, franaais euh ne/ necessite0411 a la base0411,Senegal Dakar
375,snadn1, euh ne/ necessite,411, a la base0411 avoir0411 une0412 professeure0411,Senegal Dakar
376,snadn1,que1122 je0112 pense,412," que1121 euh euh,",Senegal Dakar
377,snadn1,i nous a quand maame,412, fait parce0312 que1122 je0112 pense0412 que1121 e,Senegal Dakar
378,snadn1,,412, de1122 franaais,Senegal Dakar
379,snadn1,NADN1G: (Quand maame,412,") ma, ma prof0412 de1122 franaais",Senegal Dakar
380,snadn1,,411," incontournab0454le,",Senegal Dakar
381,snadn1,ire0411 incontournab,454,"le,",Senegal Dakar
382,snadn1,t donne quand maame,413,0,Senegal Dakar
383,snadn1,SNADN1G: Litteraire,411, oui.,Senegal Dakar
384,snadn1,"s, oui, aussi j'aime",412," bien, euh c'etait ma deuxiame041",Senegal Dakar
385,snadn1,etait ma deuxiame,412, langue0413.,Senegal Dakar
386,snadn1,deuxiame0412 langue,413,0,Senegal Dakar
387,snadn1,"abe, l'anglais et le",112, franaais hum hum.,Senegal Dakar
388,snadn1,"le1114, le1132 faire",411, et c'etait euh on va dire0411 incontournab0454le,Senegal Dakar
389,snadn1,,412," fallait le1114, le1132 faire0411 et c'etait euh",Senegal Dakar
390,snadn1,1G: Mais quand maame,412," comme0411 il0412 fallait le1114, le1132 faire0411",Senegal Dakar
391,snadn1,it les mathematique,413,s .,Senegal Dakar
392,snadn1,", ma baate0412 noire",414,", c'etait les mathematique0413s .",Senegal Dakar
393,snadn1,etais pas trop mat,413,hs .,Senegal Dakar
394,snadn1,,414,"hs, ma baate0412 noire0414, c'etait les mathemat",Senegal Dakar
395,snadn1," mat0414hs, ma baate",412," noire0414, c'etait les mathematique0413s",Senegal Dakar
396,snadn1,.> et que1112 j'aime,412, toujour0413s.,Senegal Dakar
397,snadn1,2 j'aime0412 toujour,413,s.,Senegal Dakar
398,snadn1,ui m'ont le1112 plus,412, marquee et que1112 j'aime0412 toujour,Senegal Dakar
399,snadn1,ue0412s qui m'ont le,1112, plus0412 marquee et que1112 j'aime041,Senegal Dakar
400,snadn1,tait les deux langue,412,s qui m'ont le1112 plus0412 marquee et,Senegal Dakar
401,snadn1,", on va dire0414, le",1132, franaais et l'arabe0413. .,Senegal Dakar
402,snadn1,franaais et l'arabe,413,. .,Senegal Dakar
403,snadn1,es). C'est la langue,411," euh, on va dire0414, le1132 franaais et l'arabe0",Senegal Dakar
404,snadn1,NADN1G: Oui c'est le,1112," franaais (rires). C'est la langue0411 euh, on va",Senegal Dakar
405,snadn1,2 vraiment j'appelle,412, tras souvent hum.,Senegal Dakar
406,snadn1,SNADN1G: et que,1112, vraiment j'appelle0412 tras souvent h,Senegal Dakar
407,snadn1,ieur Guaye0412 donc,411," euh qui m'a vraiment marquee, qui est aujourd'hu",Senegal Dakar
408,snadn1,SNADN1G: plus,412, mon professeur0412 qui m'a eu de1112 la CM0411 un,Senegal Dakar
409,snadn1,s0412 mon professeur,412," qui m'a eu de1112 la CM0411 un a la CM0412 deux,",Senegal Dakar
410,snadn1,ur0412 qui m'a eu de,1112," la CM0411 un a la CM0412 deux,",Senegal Dakar
411,snadn1, m'a eu de1112 la CM,411," un a la CM0412 deux,",Senegal Dakar
412,snadn1,a CM0411 un a la CM,412," deux,",Senegal Dakar
413,snadn1,N1G: monsieur Guaye,412," donc0411 euh qui m'a vraiment marquee, qui est a",Senegal Dakar
414,snadn1,NADN1G: Oui peutaat,1451,"re au primaire0414,",Senegal Dakar
415,snadn1,,414,",",Senegal Dakar
416,snadn1,"actuelle0312ment, je",1132, suis euh en bache0312lor communication a Sup0412,Senegal Dakar
417,snadn1,SNADN1G: et actuelle,312,"ment, je1132 suis euh en bache0312lor communicatio",Senegal Dakar
418,snadn1,11 annee en science,412,"s de1122 gestion,",Senegal Dakar
419,snadn1,"11 annee, deuxiame",411," annee en science0412s de1122 gestion,",Senegal Dakar
420,snadn1,"s labas, premiare",411," annee, deuxiame0411 annee en science0412s de11",Senegal Dakar
421,snadn1,me0112 suis inscrite,411," a Hampate Ba, l'Universite Hampate Ba.",Senegal Dakar
422,snadn1,DN1G: J'ai fait donc,412," ma, mes deux ans labas, premiare0411 annee, d",Senegal Dakar
423,snadn1,SNADN1G: je,1132," me0112 suis inscrite0411 a Hampate Ba, l'Univer",Senegal Dakar
424,snadn1,s le1112 Bac0412 que,1122," j'ai eu en deux mille0412 quatre0424,",Senegal Dakar
425,snadn1,'ai eu en deux mille,412," quatre0424,",Senegal Dakar
426,snadn1,eux mille0412 quatre,424,",",Senegal Dakar
427,snadn1,NADN1G: Et apras le,1112, Bac0412 que1122 j'ai eu en deux mille0412 quatre0,Senegal Dakar
428,snadn1,Et apras le1112 Bac,412," que1122 j'ai eu en deux mille0412 quatre0424,",Senegal Dakar
429,snadn1,"ue1122 l'anglais, le",1132," franaais,",Senegal Dakar
430,snain1, me1112 dire0412 que,1122," j'ai fausse mes operations par0411 exemp0454le,",Senegal Dakar
431,snain1,SNAIN1G: Estce,312," qu'il0411 a, estce0312 que1422 le1112 professeur",Senegal Dakar
432,snain1,"22 je1112 ne0114, je",1132," ne0114, je1132 ne0112 connais pas vraiment les ci",Senegal Dakar
433,snain1,12 que1422 je1112 ne,114,", je1132 ne0114, je1132 ne0112 connais pas vraimen",Senegal Dakar
434,snain1,AIN1G: Parce0312 que,1422," je1112 ne0114, je1132 ne0114, je1132 ne0112 conna",Senegal Dakar
435,snain1,Parce0312 que1422 je,1112," ne0114, je1132 ne0114, je1132 ne0112 connais pas",Senegal Dakar
436,snain1,SNAIN1G: Parce,312," que1422 je1112 ne0114, je1132 ne0114, je1132 ne01",Senegal Dakar
437,snain1,pare0412 de1122 cet,411," enfant a,",Senegal Dakar
438,snain1, le1112 pare0412 de,1122," cet0411 enfant a,",Senegal Dakar
439,snain1,que1122 le1112 pare,412," de1122 cet0411 enfant a,",Senegal Dakar
440,snain1, dire0412 que1122 le,1112," pare0412 de1122 cet0411 enfant a,",Senegal Dakar
441,snain1,eux pas dire0412 que,1122," le1112 pare0412 de1122 cet0411 enfant a,",Senegal Dakar
442,snain1,ne0112 peux pas dire,412," que1122 le1112 pare0412 de1122 cet0411 enfant a,",Senegal Dakar
443,snain1,"mobile0411s hein, je",1132, ne0112 peux pas dire0412 que1122 le1112 pare0412,Senegal Dakar
444,snain1, Chacun a ses mobile,411,"s hein, je1132 ne0112 peux pas dire0412 que1122 le",Senegal Dakar
445,snain1,1112 donne0412 cette,411, autorisation'.,Senegal Dakar
446,snain1, Je1132 te1112 donne,412, cette0411 autorisation'.,Senegal Dakar
447,snain1,uele1113. Je1132 te,1112, donne0412 cette0411 autorisation'.,Senegal Dakar
448,snain1,"ille0412 pas, tuele",1113,. Je1132 te1112 donne0412 cette0411 autorisation'.,Senegal Dakar
449,snain1,que1122 's'il0412 ne,1122," travaille0412 pas, tuele1113. Je1132 te1112 donn",Senegal Dakar
450,snain1,412 ne1122 travaille,412," pas, tuele1113. Je1132 te1112 donne0412 cette041",Senegal Dakar
451,snain1,isait a mon maatre,422,,Senegal Dakar
452,snain1,SNAIN1G: que,1122," 's'il0412 ne1122 travaille0412 pas, tuele1113. J",Senegal Dakar
453,snain1,lleur0412s mon pare,412, disait a mon maatre0422,Senegal Dakar
454,snain1,pectant le1112 jeune,411, enfant.,Senegal Dakar
455,snain1,"IN1G: Non, d'ailleur",412,s mon pare0412 disait a mon maatre0422,Senegal Dakar
456,snain1,out en respectant le,1112, jeune0411 enfant.,Senegal Dakar
457,snain1,"s il0412 faut, il ne",1122," faut pas faire0412, il faut pas brutaliser les en",Senegal Dakar
458,snain1,SNAIN1G: Mais il,412," faut, il ne1122 faut pas faire0412, il faut pas b",Senegal Dakar
459,snain1,etait mechant cont,452,re nous.,Senegal Dakar
460,snain1,32 le1112 professeur,411, etait mechant cont0452re nous.,Senegal Dakar
461,snain1," nous bat qu'on, que",1132, le1112 professeur0411 etait mechant cont0452re,Senegal Dakar
462,snain1,parce1322 que1411 il,412," nous, qu'on nous bat qu'on, que1132 le1112 profes",Senegal Dakar
463,snain1,N1G: C'est pas parce,1322," que1411 il0412 nous, qu'on nous bat qu'on, que113",Senegal Dakar
464,snain1,G: Ben je1112 trouve,412, aa normal0411 hein.,Senegal Dakar
465,snain1,SNAIN1G: Ben je,1112, trouve0412 aa normal0411 hein.,Senegal Dakar
466,snain1, Oui chaque0412 jour,413,0,Senegal Dakar
467,snain1,SNAIN1G: tu auras le,1114,", le1132 nombre1422 de1122 coups equivalent.",Senegal Dakar
468,snain1,SNAIN1G: Euh le,1112," nombre0422 de1124, d'exerci/cice0412s que1122 tu",Senegal Dakar
469,snain1,"422 vient il0414, il",412, nous donne0412 des exercice0412s,Senegal Dakar
470,snain1,maatre0422 vient il,414,", il0412 nous donne0412 des exercice0412s",Senegal Dakar
471,snain1,"nait, le1132 maatre",422," vient il0414, il0412 nous donne0412 des exercice0",Senegal Dakar
472,snain1,"f0412 ve1222nait, le",1132," maatre0422 vient il0414, il0412 nous donne0412 d",Senegal Dakar
473,snain1,2 le1122 prof0412 ve,1222,"nait, le1132 maatre0422 vient il0414, il0412 nous",Senegal Dakar
474,snain1,jour0412 le1122 prof,412," ve1222nait, le1132 maatre0422 vient il0414, il04",Senegal Dakar
475,snain1,aque0412 jour0412 le,1122," prof0412 ve1222nait, le1132 maatre0422 vient il0",Senegal Dakar
476,snain1,"412 jour0414, chaque",412," jour0412 le1122 prof0412 ve1222nait, le1132 maat",Senegal Dakar
477,snain1,/ a chaque0412 jour,414,", chaque0412 jour0412 le1122 prof0412 ve1222nait,",Senegal Dakar
478,snain1,G: surtout en classe,412, de1122 CM deux.,Senegal Dakar
479,snain1,out en classe0412 de,1122, CM deux.,Senegal Dakar
480,snain1,SNAIN1G: Chaque,412," f/ a chaque0412 jour0414, chaque0412 jour0412 le",Senegal Dakar
481,snain1,que0412 f/ a chaque,412," jour0414, chaque0412 jour0412 le1122 prof0412 ve1",Senegal Dakar
482,snain1,413. Chaque0412 jour,412," d'ailleur0414s,",Senegal Dakar
483,snain1,2 cycle0422 primaire,412," ce,",Senegal Dakar
484,snain1,SNAIN1G: ce,1132," qui, ce1132 qui nous marque0424 c'est, c'est les",Senegal Dakar
485,snain1,"IN1G: ce1132 qui, ce",1132," qui nous marque0424 c'est, c'est les coups de0112",Senegal Dakar
486,snain1,1132 qui nous marque,424," c'est, c'est les coups de0112 fouet que1112 les p",Senegal Dakar
487,snain1,", c'est les coups de",112," fouet que1112 les p/ les, les maatre0422s nous d",Senegal Dakar
488,snain1,ups de0112 fouet que,1112," les p/ les, les maatre0422s nous donnent0413.",Senegal Dakar
489,snain1,"SNAIN1G: Oui, normal",412, mais euh aa depend aussi des circonstance0413s.,Senegal Dakar
490,snain1, pare0412 luimaame,412, ne1122 m'a jamais battu,Senegal Dakar
491,snain1,412 luimaame0412 ne,1122, m'a jamais battu,Senegal Dakar
492,snain1, au Senegal0412 le,1122," cycle0422 primaire0412 ce,",Senegal Dakar
493,snakg1,1122 parle1422 wolof,413,0,Senegal Dakar
494,snakg1,SNAKG1G: Langue,411,"s euh, locale0414s, locale04",Senegal Dakar
495,snakg1,G: Waaw je1122 parle,1422, wolof0413.,Senegal Dakar
496,snakg1,SNAKG1G: Waaw je,1122, parle1422 wolof0413.,Senegal Dakar
497,snakg1,rd'hui de1112 quatre,1422,#NAME?,Senegal Dakar
498,snakg1,quatre1422vingtdix,412, ans.,Senegal Dakar
499,snakg1,KG1G: Waaw mon pare,414,", il0411 est en vie , il0411 est age aujourd'hui",Senegal Dakar
500,snakg1,ndsparents paternel,413,s.,Senegal Dakar
501,snakg1,"2 maternelle0412, je",1132, n'ai pas connu mes grandsparents paternel0413s.,Senegal Dakar
502,snakg1,"u ma, ma grandmare",412," maternelle0412, je1132 n'ai pas connu mes grands",Senegal Dakar
503,snakg1,utat ma grandmare,412, maternelle0413.,Senegal Dakar
504,snakg1,connu euh non non je,1112," n'ai pas connu mes g/, mon.",Senegal Dakar
505,snakg1,e de1112 ma famille,413,. Oui.,Senegal Dakar
506,snakg1,112 suis l'aane de,1112, ma famille0413. Oui.,Senegal Dakar
507,snakg1,SNAKG1G: Euh je,1112, suis l'aane de1112 ma famille0413.,Senegal Dakar
508,snakg1,frare0411s et soeur,413,s.,Senegal Dakar
509,snakg1, euh neuf0412 frare,411,s et soeur0413s.,Senegal Dakar
510,snakg1,": Bon, j'ai euh neuf",412, frare0411s et soeur0413s.,Senegal Dakar
511,snakg1,atique0312ment toute,412,s les femmes0412,Senegal Dakar
512,snakg1,t une0412 menagare,412, comme0412 presque0452 pratique0312ment toute0412s,Senegal Dakar
513,snakg1," mare0414, ma mare",414,", c'etait une0412 menagare0412 comme0412 presqu",Senegal Dakar
514,snakg1,NAKG1G: Hum ma mare,414,", ma mare0414, c'etait une0412 menagare0412 co",Senegal Dakar
515,snakg1, etait transporteur,411, a Dakar0412.,Senegal Dakar
516,snakg1,porteur0411 a Dakar,412,0,Senegal Dakar
517,snakg1,G1G: Waaw. Mon pare,414,", il0411 etait transporteur0411 a Dakar0412.",Senegal Dakar
518,snakg1,"je1134, man daal, je",1132," m'interessais plutat au, au franaais.",Senegal Dakar
519,snakg1,G: Les mathematique,511,s et autre1422s discipline0412s ne1122 m'interess,Senegal Dakar
520,snakg1,atique0511s et autre,1422,"s discipline0412s ne1122 m'interessaient pas, oui",Senegal Dakar
521,snakg1,utre1422s discipline,412,"s ne1122 m'interessaient pas, oui.",Senegal Dakar
522,snakg1,"1G: Bon, moi franche",414,"/, je1134, man daal, je1132 m'interessais plutat",Senegal Dakar
523,snakg1,lycee De1212lafosse,412,. Delafosse waaw hum hum.,Senegal Dakar
524,snakg1,"1212la, au lycee De",1212,lafosse0412. Delafosse waaw hum h,Senegal Dakar
525,snakg1,'appe1212lait Madame,412, M/Marty.,Senegal Dakar
526,snakg1,"2 je1122 crois, elle",412, s'appe1212lait Madame0412 M/Marty.,Senegal Dakar
527,snakg1,"ois, elle0412 s'appe",1212,lait Madame0412 M/Marty.,Senegal Dakar
528,snakg1,etait une0412 femme,412," je1122 crois, elle0412 s'appe1212lait Madame0412",Senegal Dakar
529,snakg1,52 professeur0412 de,414,", c'etait une0412 femme0412 je1122 crois, elle041",Senegal Dakar
530,snakg1,"de0414, c'etait une",412," femme0412 je1122 crois, elle0412 s'appe1212lait M",Senegal Dakar
531,snakg1,ions des professeurs,412," f/, franaais",Senegal Dakar
532,snakg1,SNAKG1G: Il,412," se0222lait, il0412 s'appe1312lait notre0452 profe",Senegal Dakar
533,snakg1,as aux mathematique,414,"s, je1132 m'interessais plutat au, au franaais",Senegal Dakar
534,snakg1,"thematique0414s, je",1132," m'interessais plutat au, au franaais et",Senegal Dakar
535,snakg1,naais particuliare,312,ment.,Senegal Dakar
536,snakg1,SNAKG1G: Certaine,312,"ment waaw euh c'etait le1114, a, a, a l'epoqu",Senegal Dakar
